
  Hermes Web UI -- startup config
  --------------------------------
  repo root   : /Users/can/hermes-webui
  agent dir   : /Users/can/.hermes/hermes-agent  [32m[ok][0m
  python      : /Users/can/.hermes/hermes-agent/venv/bin/python
  state dir   : /Users/can/.hermes/webui
  workspace   : /Users/can/work
  host:port   : 127.0.0.1:8787
  config file : /Users/can/.hermes/config.yaml  (found)

[ok] Raised file descriptor soft limit 2560 -> 4096
  [tip] No password set. Any process on this machine can read sessions
        and memory via the local API. Set HERMES_WEBUI_PASSWORD to
        enable authentication.
  Hermes Web UI listening on http://127.0.0.1:8787
  Remote access: ssh -N -L 8787:127.0.0.1:8787 <user>@<your-server>
  Then open:     http://localhost:8787

[webui] {"ts": "2026-05-18T16:32:12Z", "method": "GET", "path": "/static/panels.js?v=v0.51.89", "status": 200, "ms": 0.1}
[webui] {"ts": "2026-05-18T16:32:12Z", "method": "GET", "path": "/static/commands.js?v=v0.51.89", "status": 200, "ms": 0.2}
[webui] {"ts": "2026-05-18T16:32:12Z", "method": "GET", "path": "/static/icons.js?v=v0.51.89", "status": 200, "ms": 0.4}
[webui] {"ts": "2026-05-18T16:32:12Z", "method": "GET", "path": "/static/i18n.js?v=v0.51.89", "status": 200, "ms": 0.6}
[webui] {"ts": "2026-05-18T16:32:12Z", "method": "GET", "path": "/static/workspace.js?v=v0.51.89", "status": 200, "ms": 0.1}
[webui] {"ts": "2026-05-18T16:32:12Z", "method": "GET", "path": "/static/terminal.js?v=v0.51.89", "status": 200, "ms": 0.1}
[webui] {"ts": "2026-05-18T16:32:12Z", "method": "GET", "path": "/static/onboarding.js?v=v0.51.89", "status": 200, "ms": 0.2}
[webui] {"ts": "2026-05-18T16:32:12Z", "method": "GET", "path": "/static/favicon.svg", "status": 200, "ms": 0.7}
[webui] {"ts": "2026-05-18T16:32:12Z", "method": "GET", "path": "/static/favicon-32.png", "status": 200, "ms": 0.9}
[webui] {"ts": "2026-05-18T16:32:12Z", "method": "GET", "path": "/manifest.json", "status": 200, "ms": 0.3}
[webui] {"ts": "2026-05-18T16:32:15Z", "method": "GET", "path": "/api/settings", "status": 200, "ms": 0.7}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/models", "status": 200, "ms": 4256.2}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/onboarding/status", "status": 200, "ms": 4198.7}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/models", "status": 200, "ms": 0.8}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/projects", "status": 200, "ms": 0.3}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/sessions", "status": 200, "ms": 2.7}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/auth/status", "status": 200, "ms": 0.1}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/reasoning", "status": 200, "ms": 34.1}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/dashboard/config", "status": 200, "ms": 0.2}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/plugins", "status": 200, "ms": 0.3}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/session?session_id=7425f390f091&messages=0&resolve_model=0", "status": 404, "ms": 85.8}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/session?session_id=7425f390f091&messages=0&resolve_model=0", "status": 404, "ms": 1.3}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/sessions", "status": 200, "ms": 1.7}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/projects", "status": 200, "ms": 0.5}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/models/live?provider=custom", "status": 200, "ms": 140.1}
[webui] {"ts": "2026-05-18T16:32:16Z", "method": "GET", "path": "/api/models/live?provider=custom", "status": 200, "ms": 0.2}
[webui] {"ts": "2026-05-18T16:32:17Z", "method": "GET", "path": "/api/providers", "status": 200, "ms": 1321.4}
[webui] {"ts": "2026-05-18T16:32:17Z", "method": "GET", "path": "/api/provider/quota", "status": 200, "ms": 0.5}
[webui] {"ts": "2026-05-18T16:32:21Z", "method": "GET", "path": "/api/updates/check", "status": 200, "ms": 9560.7}
[webui] {"ts": "2026-05-18T16:32:21Z", "method": "GET", "path": "/api/plugins", "status": 200, "ms": 0.5}
[webui] {"ts": "2026-05-18T16:32:41Z", "method": "GET", "path": "/api/crons/recent?since=1779121931.232", "status": 200, "ms": 3.8}
[webui] {"ts": "2026-05-18T16:32:41Z", "method": "GET", "path": "/api/health/agent", "status": 200, "ms": 47.4}
[webui] {"ts": "2026-05-18T16:33:08Z", "method": "GET", "path": "/api/gateway/status", "status": 200, "ms": 39.8}
[webui] {"ts": "2026-05-18T16:33:09Z", "method": "GET", "path": "/api/mcp/servers", "status": 200, "ms": 493.5}
[webui] {"ts": "2026-05-18T16:33:09Z", "method": "GET", "path": "/api/mcp/tools", "status": 200, "ms": 497.1}
[webui] {"ts": "2026-05-18T16:33:11Z", "method": "GET", "path": "/api/crons/recent?since=1779121931.232", "status": 200, "ms": 3.6}
[webui] {"ts": "2026-05-18T16:33:11Z", "method": "GET", "path": "/api/health/agent", "status": 200, "ms": 31.9}
[webui] {"ts": "2026-05-18T16:33:29Z", "method": "GET", "path": "/api/plugins", "status": 200, "ms": 0.9}
[webui] {"ts": "2026-05-18T16:33:38Z", "method": "POST", "path": "/api/settings", "status": 200, "ms": 4.6}
